claim_id,category,occurrence_count,clinical_validity,practice_current_eligibility,normalized_statement,numeric_values,routes,population_markers,context_markers,jurisdiction_markers
candidate-claim:e13c8b4834137300e415,dose_via_intervalo,1,pending,blocked,esquema diuretico classico espironolactona 100mg + furosemida 40mg dose unica matinal escalonar a cada 3-5 dias mantendo proporcao 100:40 dose max 400mg/160mg casos clinicos p7 1 p 3 p 18 confirmado,100 ; 100mg ; 160mg ; 18 ; 3 ; 40 ; 400mg ; 40mg ; 5 dias,,,,
candidate-claim:c5d9aa09e6491ddaf69f,dose_via_intervalo,1,pending,blocked,esquema diuretico classico espironolactona 100mg + furosemida 40mg escalonar 100:40 dado,100 ; 100mg ; 40 ; 40mg,,,,
candidate-claim:28a32aadc11e5f23c5f9,dose_via_intervalo,1,pending,blocked,"estadiamento por tfg (g1–g5) g1 ≥90 g2 60–89 g3a 45–59 g3b 30–44 g4 15–29 g5 <15 ml/min/1,73m² conhecimento geral (kdigo 2012) — nao explicito no slide conhecimento geral",1 ; 15 ; 15 ml ; 2012 ; 29 ; 30 ; 44 ; 45 ; 59 ; 60 ; 89 ; 90,,,,
candidate-claim:1b101448702f364323b6,dose_via_intervalo,1,pending,blocked,estratificacao de risco cv no dm idade >49 (h) ou >56 (m) dm>10 anos dac familiar prematura sindrome metabolica (idf) has tratada/nao tratada tabagismo atual tfg<60 ou albuminuria>30mg/g neuropatia autonomica cardiaca retinopatia diabetica oficina p 15 confirmado,10 anos ; 15 ; 30mg ; 49 ; 56 ; 60,,,,
candidate-claim:5915d5dc68c9197dfe72,dose_via_intervalo,1,pending,blocked,"estratificacao de risco da nefropatia membranosa baixo cr normal + proteinuria subnefrotica moderado proteinuria 3,5–6g/dia + funcao renal proxima do normal alto alteracao de funcao renal ou proteinuria >6g/dia ou anti-pla2r >50 ru/ml muito alto proteinuria >10g/24h pdf glomerulopatias p 44 confirmado","10g ; 24h ; 3,5 ; 44 ; 50 ; 6g",,,,
candidate-claim:70ae8fb2f9814ea873e6,dose_via_intervalo,1,pending,blocked,"estudo dual v — ideglira x iglar u100 (ambos + metformina) δhba1c -1,81 x -1,13 (p<0,001) · δpeso -1,4kg x +1,8kg (p<0,001) · hipoglicemia 2,23 x 5,05 eventos/paciente-ano (p<0,001) · hba1c final 6,6% x 7,1% insulinoterapia (1) p 22-23 conferido visualmente confirmado","0,001 ; 1 ; 1,13 ; 1,4kg ; 1,81 ; 1,8kg ; 2,23 ; 22 ; 23 ; 5,05 ; 6,6 ; 7,1",,,,
candidate-claim:11316209b1d463878758,dose_via_intervalo,1,pending,blocked,exclusivo por 6 meses alimentacao complementar a partir de 6 meses e manutencao do aleitamento por 2 anos ou mais,2 anos ; 6 meses,,,,
candidate-claim:713f970f42872c520d96,dose_via_intervalo,1,pending,blocked,excrecao urinaria de na (funcao tubular) <20 meq/l = ira pre-renal valor maior = dano renal parenquimatoso bilateral diag sind diag lab 2024 2 p 87 confirmado,20 meq/l ; 87,,,,
candidate-claim:cf2dc5f1a037278a43e1,dose_via_intervalo,1,pending,blocked,exsanguineotransfusao imediata — criterio (aap) sinais de encefalopatia bilirrubinica aguda (hipertonia arqueamento retrocolo opistotono febre choro agudo) ou bt ≥5 mg/dl acima da linha do nomograma ictericia neonatal (slide joao medeiros) p 49 confirmado,49 ; 5 mg/dl,,,aguda ; agudo,
candidate-claim:3caad46ad46fb8d65249,dose_via_intervalo,1,pending,blocked,"extrip — indicacao com funcao renal prejudicada li >4,0 meq/l dado numerico","4,0 meq/l",,,,
candidate-claim:a634a0b6830e4677863a,dose_via_intervalo,1,pending,blocked,faixa de volume com indicacao cirurgica 10-30 ml (<10 conservador >30 geralmente glasgow muito baixo nao opera) dado,10 ; 30 ; 30 ml,,,,
candidate-claim:a50060408b463f3e287e,dose_via_intervalo,1,pending,blocked,faixa de volume com indicacao cirurgica 10-30 ml <10 ml geralmente conservador (pouco deficit) >30 ml geralmente glasgow muito baixo sem indicacao avch p 3 apostila p 79 confirmado (3 fontes),10 ; 10 ml ; 3 ; 30 ml ; 79,,,,
candidate-claim:44d120ab9f4ee4174591,dose_via_intervalo,1,pending,blocked,farmaco de escolha p/ agitacao no delirium haloperidol em baixa dose (baixa interacao medicamentosa considerado seguro) 4 fontes nativa confirmado,4,,,,
candidate-claim:918712450eacc9739f92,dose_via_intervalo,1,pending,blocked,farmaco dose de ataque ilae 2026 precaucoes centrais,2026,,,,
candidate-claim:4e996343e962009fae4e,dose_via_intervalo,1,pending,blocked,fator de sensibilidade (fs) 1800 ÷ dose total diaria de insulina (ex 1800/30 = 60 → 1u baixa 60mg/dl) insulinoterapia (1) p 38 conferido visualmente confirmado,1 ; 1800 ; 30 ; 38 ; 60 ; 60mg/dl,,,,
candidate-claim:fe20ebf692b37fa70e05,dose_via_intervalo,1,pending,blocked,fenitoina 20 mg/kg max 1.500 mg max 50 mg/min ecg e pa interacoes e cardiotoxicidade,1.500 mg ; 20 mg/kg ; 50 mg,,,,
candidate-claim:e3bd5efea75ce1b11c0a,dose_via_intervalo,1,pending,blocked,feo — assintomatico ~10% dos casos sobretudo doenca familiar ou tumores cisticos grandes (>50g) slide p 52 confirmado,10 ; 50g ; 52,,,,
candidate-claim:df38ab5e09499e6cbf92,dose_via_intervalo,1,pending,blocked,"ferritina <12 μg/l (<5 anos) ou <15 μg/l (5-12 anos) = deplecao · saturacao de transferrina <16% · hb <11 g/dl (6-60m) / <11,5 g/dl (5-11a) · ferro elementar 1 mg/kg/dia profilatico · 3-5 mg/kg/dia terapeutico · sulfato ferroso em jejum · ferro heme x nao heme · leite de vaca in natura contraindicado <12 meses · reticulocitos como indicador precoce","1 mg/kg/dia ; 11 g/dl ; 11,5 g/dl ; 12 anos ; 12 meses ; 12 μg ; 15 μg ; 16 ; 3 ; 5 ; 5 anos ; 5 mg/kg/dia ; 6",,,,
candidate-claim:92a804c19dad1033431e,dose_via_intervalo,1,pending,blocked,ferropriva por hematofagismo trichuris = prolapso retal enterobius =,,retal,,,
candidate-claim:21879cab2cdf5c2e98f6,dose_via_intervalo,1,pending,blocked,fibratos — doses genfibrozila 600–900 mg 2x/dia bezafibrato 200–400 mg 2–3x/dia ciprofibrato 100 mg 1x/dia fenofibrato 200–250 mg 1x/dia idem p 45 confirmado,100 mg ; 2 ; 200 ; 250 mg ; 400 mg ; 45 ; 600 ; 900 mg,,,,
candidate-claim:9d176e683dec7a756b61,dose_via_intervalo,1,pending,blocked,"fisiologica do rn (normocromica normocitica hb 9,5-11 g/dl) ocorre entre","11 g/dl ; 9,5",,rn,,
candidate-claim:628d4ea0e2558cc77225,dose_via_intervalo,1,pending,blocked,"flumazenil (antagonista bzd) — dose 0,4–2 mg transtorno de ansiedade ii unidade p 6 ansiedade p 4 transtorno de ansiedade docx p 3 confirmado (3 fontes)","0,4 ; 2 mg ; 3 ; 4 ; 6",,,,
candidate-claim:a1a5915b2fec9009eaab,dose_via_intervalo,1,pending,blocked,fluoxetina — dose 20–80mg dose unica 3 fontes b convergentes confirmado,20 ; 3 ; 80mg,,,,
candidate-claim:2cc6bd9a669ccb8f6f06,dose_via_intervalo,1,pending,blocked,fluoxetina — dose no toc 80 mg anotac o es toc p 5 slide p 14 confirmado — camada a,14 ; 5 ; 80 mg,,,,
candidate-claim:5da9a145b94aa977eff6,dose_via_intervalo,1,pending,blocked,fluvoxamina — dose 50–300mg (1 fonte diverge 50–200mg) karen (50–200) x bianca/leticia (50–300) confirmado com correcoes — prevalece 50–300mg (maioria) slide do prof nao da numero,1 ; 200 ; 200mg ; 300 ; 300mg ; 50,,,,
candidate-claim:21819b64ff0cd3b11fbb,dose_via_intervalo,1,pending,blocked,fluvoxamina — dose no toc 300 mg anotac o es toc p 4 slide p 14 confirmado — camada a,14 ; 300 mg ; 4,,,,
candidate-claim:521154db56c44df0c507,dose_via_intervalo,1,pending,blocked,fosfenitoina 30 mg pe/kg max 150 mg pe/min dose do pocket card ilae 2026 contraindicado em bloqueio av/hipotensao grave ecg e pa,150 mg ; 2026 ; 30 mg,,,,
candidate-claim:a23c3ef7a6d78159f5d4,dose_via_intervalo,1,pending,blocked,fosfenitoina 30 mg pe/kg no pocket card 20 mg pe/kg no esett ilae 2026 / esett methods protocol dependent,20 mg ; 2026 ; 30 mg,,,,
candidate-claim:4787d792b1c76dee8f13,dose_via_intervalo,1,pending,blocked,fr de risco para aspiracao/suspensao da via oral >60-70 irpm bva-tratado aporte hidrico confirmado,60 ; 70,via oral,,,
candidate-claim:eab43e63de3c147338b4,dose_via_intervalo,1,pending,blocked,fr que indica suspensao da via oral >60-70 irpm com obstrucao nasal limiar,60 ; 70,via oral,,,
candidate-claim:4b6ecf87e0165cc7a89e,dose_via_intervalo,1,pending,blocked,frequencia respiratoria/cardiaca e spo2 trate em paralelo saba inalatorio,,,,,
candidate-claim:79c6094d10fa2630e37d,dose_via_intervalo,1,pending,blocked,ganho de peso 1º ano 6.750g + peso de nascimento (750/600/500/400 g por mes nos 4 trimestres) dado,4 ; 400 g ; 500 ; 6.750g ; 600 ; 750,,,,
candidate-claim:ff40446ad144886ad6cd,dose_via_intervalo,1,pending,blocked,ganho de peso esperado por trimestre no 1º ano 1º tri 750g/mes (2.250g) 2º tri 600g/mes (1.800g) 3º tri 500g/mes (1.500g) 4º tri 400g/mes (1.200g) b p 2 confirmado,1.200g ; 1.500g ; 1.800g ; 2 ; 2.250g ; 400g ; 500g ; 600g ; 750g,,,,
candidate-claim:83fddd622a2862d49d4c,dose_via_intervalo,1,pending,blocked,ganho de peso total esperado no 1º ano 6.750g + peso de nascimento b p 2 confirmado,2 ; 6.750g,,,,
candidate-claim:16202b1cd5950c4b032a,dose_via_intervalo,1,pending,blocked,"gasa exsudato (doenca peritoneal) <1,1 g/dl casos clinicos p7 1 p 3 confirmado","1,1 g/dl ; 3",,,,
candidate-claim:4bf03267c1b61b31f67a,dose_via_intervalo,1,pending,blocked,"gasa transudato (hipertensao porta) ≥1,1 g/dl casos clinicos p7 1 p 3 casos clinicos resumo confirmado","1,1 g/dl ; 3",,,,
candidate-claim:32d66f5fba461f864e1e,dose_via_intervalo,1,pending,blocked,"gasa ≥1,1 transudato/hp gasa <1,1 exsudato pmn ≥250/mm³ = pbe pmn<250 + cultura+ = bacterascite pmn>250 + cultura− = ascite neutrofilica cultura monobacteriana (pbe) x polimicrobiana (secundaria) paracentese em qie ceftriaxona 3ª geracao norfloxacino profilaxia restricao de sodio 2g/dia espironolactona furosemida 100:40","1,1 ; 100 ; 250 ; 2g ; 40",,,,
candidate-claim:9888d16ac75251fad8b4,dose_via_intervalo,1,pending,blocked,gbs — lcr dissociacao proteino-citologica (100-300 mg/dl) proteina alta celularidade normal slide p 19 (imagem) confirmado,100 ; 19 ; 300 mg/dl,,,alta,
candidate-claim:44f098f7a8616a3dad7f,dose_via_intervalo,1,pending,blocked,gbs — tratamento plasmaferese 50 ml/kg/sessao (5 sessoes) ou imunoglobulina venosa 400 mg/kg/dia (5 dias) equipe multidisciplinar slide p 19 (imagem) confirmado,19 ; 400 mg/kg/dia ; 5 ; 5 dias ; 50 ml/kg,,,,
candidate-claim:a7f15d65ba3e5b06027b,dose_via_intervalo,1,pending,blocked,geral ruim intolerancia a via oral ou recorrencia cronica com,,via oral,,,
candidate-claim:5c647f9b6f6c925c4c4e,dose_via_intervalo,1,pending,blocked,"gestacao — dose por faixa (febrasgo 2022) tsh>10 2 mcg/kg/d · tsh 4–10 com t4l baixo 2 mcg/kg/d · tsh 4–10 com t4l normal 1 mcg/kg/d · tsh 2,5–4 com anti-tpo+ 50 mcg/dia fixo hipotireoidismo 2025.1 p 51 conferido visualmente confirmado","1 ; 1 mcg/kg ; 10 ; 2 mcg/kg ; 2,5 ; 2022 ; 4 ; 50 mcg ; 51",,,,
candidate-claim:9bb1ff5f281fcf00cf7a,dose_via_intervalo,1,pending,blocked,gh + lt4 — interacao reposicao de gh aumenta conversao t4→t3 pode exigir ajuste da dose de lt4 slide p 27 confirmado,27,,,,
candidate-claim:a17e9ba81feb657f7468,dose_via_intervalo,1,pending,blocked,gj<92 na 1ª consulta totg 75g de glicose anidra entre 24-28 semanas de gestacao apostila p 186 confirmado,186 ; 24 ; 28 semanas ; 75g ; 92,,,,
candidate-claim:12fe532a25cfbf9cb25b,dose_via_intervalo,1,pending,blocked,gj<92 na 1ª consulta totg 75g entre 24-28 semanas dado,24 ; 28 semanas ; 75g ; 92,,,,
candidate-claim:c3d7f0a6e377f784b536,dose_via_intervalo,1,pending,blocked,"glibenclamida (2ª geracao) cp 5 mg dose inicial 2,5–5 mg/dia (1–3x/dia) evitar em ir e idosos maior risco de hipoglicemia grave ↑peso 1,7 kg idem p 10 confirmado","1 ; 1,7 kg ; 10 ; 2,5 ; 5 mg",,idosos,,
candidate-claim:1aff690c449de97d5984,dose_via_intervalo,1,pending,blocked,glicemia ao acaso diagnostico dm ≥ 200 mg/dl + sintomas classicos de hiperglicemia ou crise hiperglicemica dm conceito famene 2019 p 22 confirmado,200 mg/dl ; 2019 ; 22,,,,
candidate-claim:6fc3679930a428199e48,dose_via_intervalo,1,pending,blocked,glicemia de jejum diagnostico dm ≥ 126 mg/dl (jejum ≥8h) dm conceito famene 2019 p 22 diabetes(5) p 13–14 confirmado,126 mg/dl ; 13 ; 14 ; 2019 ; 22 ; 5 ; 8h,,,,
candidate-claim:7333c2f257f371d15f87,dose_via_intervalo,1,pending,blocked,glicemia de jejum pre-diabetes 100–125 mg/dl dm conceito famene 2019 p 23 diabetes(5) p 14 confirmado,100 ; 125 mg/dl ; 14 ; 2019 ; 23 ; 5,,,,
candidate-claim:6e8cb3aabc66bfa63f0e,dose_via_intervalo,1,pending,blocked,"gliclazida (2ª geracao) cp 30/60/80 mg dose inicial 80–160 mg/dia (1x/dia) maior seletividade β-pancreatica nao interfere em katp cardiaco menor hipoglicemia acao antioxidante menor ganho de peso (0,7 kg) mais indicada em ir idem p 10 confirmado","0,7 kg ; 10 ; 160 mg ; 30 ; 60 ; 80 ; 80 mg",,,,
candidate-claim:19b409f03cfcead41bf6,dose_via_intervalo,1,pending,blocked,glicose — limiar renal 160–180 mg/dl diag sind diag lab 2024 2 p 50 confirmado,160 ; 180 mg/dl ; 50,,,,
candidate-claim:3ba767a966257d79d427,dose_via_intervalo,1,pending,blocked,glicosuria presente glicemia >210 mg/dl → pensar dm se glicemia normal pensar tubulopatia (glicosuria renal 1ª s de fanconi) diag sind diag lab 2024 2 p 50 confirmado,210 mg/dl ; 50,,,,
candidate-claim:3ec16c01398f3583f0b3,dose_via_intervalo,1,pending,blocked,"glimepirida (2ª geracao) cp 1/2/3/4/6 mg dose inicial 1 mg/dia (1x/dia) baixo potencial de hipoglicemia segura em idosos ↑peso 4,0 kg (o maior da classe apesar do baixo risco de hipoglicemia) idem p 10 confirmado","1 ; 1 mg ; 10 ; 2 ; 3 ; 4 ; 4,0 kg ; 6 mg",,idosos,,
candidate-claim:c1a7e7ed52ab83865a34,dose_via_intervalo,1,pending,blocked,"glinidas — reducao estimada gj 20–30 mg/dl hba1c 1,0–1,5% slide p 99 confirmado","1,0 ; 1,5 ; 20 ; 30 mg/dl ; 99",,,,
candidate-claim:d652eb5d86638170ed6d,dose_via_intervalo,1,pending,blocked,glitazona — efeitos indesejaveis ↑peso 2–3 kg (dobra com insulina) edema ↑risco icc ↑fraturas em mulheres cancer de bexiga evitar se tfg<15 idem p 57 confirmado,15 ; 2 ; 3 kg ; 57,,,,
candidate-claim:6e7247c346fc55fb181c,dose_via_intervalo,1,pending,blocked,"glitazona — vantagens ↓glicemia jejum 35–65 mg/dl ↓hba1c 0,5–1,4% ↓espessamento mediointimal carotideo ↓tg raramente hipoglicemia idem p 55 confirmado","0,5 ; 1,4 ; 35 ; 55 ; 65 mg/dl",,,,
candidate-claim:10ab0575be528d4295b3,dose_via_intervalo,1,pending,blocked,"glp-1 ra — beneficio cv comprovado liraglutida (sc victoza/saxenda 1,2–1,8mg 1x/dia) sim semaglutida sc (ozempic/wegovy 0,25–1mg/semana) sim dulaglutida (trulicity 1,5mg/semana) sim exenatida (byetta 5μg 2x/dia) nao lixisenatida (lyxumia 20μg 1x/dia) nao semaglutida vo (rybelsus 14mg 1x/dia) nao exenatida er (bydureon 2mg/semana) nao idem p 31 confirmado","0,25 ; 1 ; 1,2 ; 1,5mg ; 1,8mg ; 14mg ; 1mg ; 20μg ; 2mg ; 31 ; 5μg",sc ; vo,,,
candidate-claim:8caad69801c05146d33c,dose_via_intervalo,1,pending,blocked,"glp1-ra — contraindicacao carcinoma medular de tireoide pancreatite tfg <15 ml/min/1,73m² uso simultaneo com idpp-4 ou tirzepatida slide p 45 confirmado",1 ; 15 ml ; 4 ; 45,,,,
candidate-claim:b077f2902ae6ebbc197f,dose_via_intervalo,1,pending,blocked,"glp1-ra — reducao estimada gj ~30 mg/dl hba1c 0,8–1,5% slide p 42/45 confirmado","0,8 ; 1,5 ; 30 mg/dl ; 42 ; 45",,,,
candidate-claim:04a839045c90ba46d4cb,dose_via_intervalo,1,pending,blocked,gordura visceral x subcutanea visceral = alto risco cv subcutanea = baixo risco cv mesmo imc igual conceito,,,,,
candidate-claim:f0117f451d2cabce6e38,dose_via_intervalo,1,pending,blocked,grupo amarelo (kdigo) tfg >60 com albuminuria 30–300 mg/g (g1/g2 + a2) ou tfg 45–60 sem albuminuria (g3a + a1) — monitoramento anual controle de fatores de progressao drc 2024 1 p 46 (unasus 2016) confirmado,2016 ; 30 ; 300 mg ; 45 ; 46 ; 60,,,,
candidate-claim:a5efbf6d6bce703a9821,dose_via_intervalo,1,pending,blocked,ha ameaca a vida hipoxemia fadiga ou resposta insuficiente idade e dispositivo mudam a dose spo2 isolada nao escolhe suporte ventilatorio,,,,,
candidate-claim:5ee3fcd0528317c3e9ff,dose_via_intervalo,1,pending,blocked,"haloperidol vo comp 1mg e 5mg ampola im 5mg/1ml decanoato 70,52mg evitar na urgencia 4 emergencias p 29 confirmado","1mg ; 1ml ; 29 ; 5mg ; 70,52mg",im ; vo,,,
candidate-claim:71589288a120e57a59f6,dose_via_intervalo,1,pending,blocked,haloperidol — apresentacoes cp/sol oral/inj 1 5 e 10mg famene psicoses (a' texto nativo) confirmado,1 ; 10mg ; 5,,,,
candidate-claim:653877b4874da16a56eb,dose_via_intervalo,1,pending,blocked,hematocrito/hb do rn (pletora fisiologica) ht 58-60% hb 18-19 g/dl fonte 1 p 3 confirmado,1 ; 18 ; 19 g/dl ; 3 ; 58 ; 60,,rn,,
candidate-claim:85db27b04ab87a9933f0,dose_via_intervalo,1,pending,blocked,"hematofagismo do a duodenale 0,05-0,3 ml sangue/verme/dia parasitose intestinal - tratado sbp tabela 3 confirmado","0,05 ; 0,3 ml ; 3",,,,sbp
candidate-claim:30016f0f229b33651869,dose_via_intervalo,1,pending,blocked,"hematofagismo do n americanus 0,01-0,04 ml sangue/verme/dia parasitose intestinal - tratado sbp tabela 3 confirmado","0,01 ; 0,04 ml ; 3",,,,sbp
candidate-claim:eaab5754ddc17f81d0a0,dose_via_intervalo,1,pending,blocked,hematoma subdural agudo — indicacao cirurgica espessura > 10 mm ou desvio de linha media (dlm) > 5 mm ou espessura <10mm/dlm<5mm associado a alteracao pupilar rebaixamento da ecg ou pic > 20 mmhg traumatismo cranio encefalico pptx p 13 confirmado,10 ; 13 ; 20 mmhg ; 5,,,agudo,
candidate-claim:81612d4f9a3783701522,dose_via_intervalo,1,pending,blocked,hemorragia intraparenquimatosa — alvo pressorico pas alvo 140mmhg cirurgia se hematoma cerebelar >3cm facilita osce l 421-423 confirmado,140mmhg ; 421 ; 423,,,,
candidate-claim:0fb467f9544cc76d2a10,dose_via_intervalo,1,pending,blocked,herpes genital — tto infeccao primaria aciclovir 200–400mg vo 5x/dia por 5–10 dias valaciclovir 1g vo 12/12h por 7 dias fanciclovir 250mg vo 8/8h por 7 dias ist atualizada p 48 corrigido — uro doena a sexualmente p 11 registrava fanciclovir por 5 dias slide traz 7 dias,10 dias ; 11 ; 12 ; 12h ; 1g ; 200 ; 250mg ; 400mg ; 48 ; 5 ; 5 dias ; 7 dias ; 8 ; 8h,vo,,,
candidate-claim:12cae83253edbc571b71,dose_via_intervalo,1,pending,blocked,herpes genital — tto recorrencia aciclovir 400mg vo 8/8h por 5 dias fanciclovir 125mg vo 12/12h por 5 dias valaciclovir 500mg vo 12/12h por 5 dias ist atualizada p 48 confirmado,12 ; 125mg ; 12h ; 400mg ; 48 ; 5 dias ; 500mg ; 8 ; 8h,vo,,,
candidate-claim:558ea31aa6c3a4c4e271,dose_via_intervalo,1,pending,blocked,hipercalciuria idiopatica calcio urinario >200mg/24h (uma fonte usa o corte >4mg/kg/dia) apostila p 148 uro-litiase p 2 confirmado,148 ; 2 ; 200mg ; 24h ; 4mg/kg/dia,,,,
candidate-claim:f5234386896ab06302f6,dose_via_intervalo,1,pending,blocked,hiperglicemia · hba1c · glicemia de jejum · totg 75g · glicemia ao acaso · pre-diabetes · peptideo-c · autoanticorpos (anti-gad ia2 znt8) · lada · mody · rastreio · dm gestacional,75g,,,,
candidate-claim:0ce4e0fa42723a7849bb,dose_via_intervalo,1,pending,blocked,hiperoxaluria excrecao diaria >40mg/dia apostila p 148 uro-litiase p 3 confirmado,148 ; 3 ; 40mg,,,,
candidate-claim:2bb4f54d6389328b49b8,dose_via_intervalo,1,pending,blocked,hiperprolactinemia — valores de corte causas fisiologicas prolactina <50 ng/ml (exceto gravidez) adenoma produtor prolactina >100 ng/ml osce pdf p ~72 (camada b) confirmado,100 ng/ml ; 50 ng/ml ; 72,,gravidez,,
candidate-claim:9df714ae6a830f844769,dose_via_intervalo,1,pending,blocked,hipertensao arterial sistemica — criterio de encaminhamento (nefro ou cardio) suspeita de has secundaria ou falta de controle com no minimo 3 anti-hipertensivos em dose plena apos avaliacao da adesao como e quando encaminhar p 8 confirmado,3 ; 8,,,,
candidate-claim:406ca49be57da0c6258a,dose_via_intervalo,1,pending,blocked,"hipertensao arterial — criterio pa sistolica >140 mmhg e/ou pa diastolica >90 mmhg investigar causas trataveis (estenose de a renal feocromocitoma excesso de mineralocorticoide) diag sind diag lab 2024 2 p 36 corrigido — o slide traz literalmente "">190mmhg"" para a diastolica (erro de digitacao evidente) valor clinicamente correto e usado nas diretrizes e >90 mmhg",140 mmhg ; 190mmhg ; 36 ; 90 mmhg,,,,
